
DISTANCE,activity_id,HEARTRATE,SPEED,STEPS_PER_MINUTE,LATITUDE,repetitions,temperature,INSTANT_TORQUE_CRANK,timestamp_epoch,ELEVATION,POWER,STRIDES,wheel_torque,CALORIEBURN,LONGITUDE,CADENCE,heading,STEP_RATE
8740.9970703125,4,158,9.949636459350586,0,40.561458587646484,0,0,0,1344639841488,34,0,0,0,275,-74.86614227294922,0,328,0
8750.634765625,4,157,9.016082763671875,0,40.56153106689453,0,0,0,1344639842474,34,0,0,0,276,-74.86620330810547,0,328,0
8760.8310546875,4,157,8.789006233215332,0,40.561614990234375,0,0,0,1344639843459,34,0,0,0,276,-74.86625671386719,0,330,0
8771.720703125,4,156,9.22876262664795,0,40.561702728271484,0,0,0,1344639844445,34,0,0,0,276,-74.8663101196289,0,330,0
8783.87109375,4,155,9.921159744262695,0,40.561798095703125,0,0,0,1344639845432,34,0,0,0,276,-74.86637878417969,0,330,0
8796.2919921875,4,155,10.710609436035156,0,40.561893463134766,0,0,0,1344639846418,34,0,0,0,277,-74.866455078125,0,326,0
8809.732421875,4,154,11.507137298583984,0,40.56199264526367,0,0,0,1344639847407,34,0,0,0,277,-74.86654663085938,0,324,0
8824.12890625,4,154,12.243855476379395,0,40.562103271484375,0,0,0,1344639848392,33,0,0,0,277,-74.86663818359375,0,322,0
8838.2626953125,4,154,12.752623558044434,0,40.56220245361328,0,0,0,1344639849372,33,0,0,0,277,-74.86673736572266,0,320,0
8852.1796875,4,154,12.874839782714844,0,40.56229782104492,0,0,0,1344639850358,32,0,0,0,277,-74.8668441772461,0,318,0
8864.8154296875,4,155,12.516735076904297,0,40.56238555908203,0,0,0,1344639851343,31,0,0,0,278,-74.866943359375,0,318,0
8877.1015625,4,155,11.844053268432617,0,40.562469482421875,0,0,0,1344639852328,31,0,0,0,278,-74.86703491210938,0,320,0
8888.1865234375,4,155,10.99629020690918,0,40.56254959106445,0,0,0,1344639853313,30,0,0,0,278,-74.86711883544922,0,320,0
8898.703125,4,156,9.957499504089355,0,40.562625885009766,0,0,0,1344639854298,30,0,0,0,278,-74.8671875,0,320,0
8908.0205078125,4,156,8.909207344055176,0,40.56269836425781,0,0,0,1344639855283,30,0,0,0,278,-74.86724090576172,0,324,0
8915.912109375,4,157,7.886565685272217,0,40.56276321411133,0,0,0,1344639856270,29,0,0,0,279,-74.8672866821289,0,324,0
8922.693359375,4,157,6.817430019378662,0,40.56281661987305,0,0,0,1344639857254,29,0,0,0,279,-74.86732482910156,0,326,0
8928.3955078125,4,157,5.8913469314575195,0,40.562862396240234,0,0,0,1344639858238,28,0,0,0,279,-74.86735534667969,0,326,0
8934.486328125,4,158,5.326750755310059,0,40.56290817260742,0,0,0,1344639859223,28,0,0,0,279,-74.86739349365234,0,326,0
8940.359375,4,158,5.103207588195801,0,40.56295394897461,0,0,0,1344639860208,28,0,0,0,280,-74.86742401123047,0,328,0
